"ASV_ID" "P29892_1035_S35" "P29892_1037_S37" "P29892_1039_S39" "P29892_1041_S41" "P29892_1043_S43" "P29892_1071_S71" "P29892_1073_S73" "P29892_1075_S75" "P29892_1077_S77" "P29892_1079_S79"
"297" "0c74299aef7f9f4c7fea20b8e0386329" 0 28 0 30 0 0 0 0 0 0
"298" "0c74b4c249a80ecf2f72d750738ee7d5" 0 0 0 0 0 0 0 0 0 23
"299" "0c75ab86dba9b2817c7758ec2ad3c8ea" 36 30 28 19 20 18 22 23 24 7
"300" "0c85c5112d9f2fbddae32c526267a125" 0 0 0 0 0 0 0 4 0 0
"301" "0c8b68d58021843a0413a3df7175368a" 0 0 0 0 0 0 0 0 0 39
"302" "0c8c804e0a24bdc017f6b22dd891c108" 3 0 0 0 0 5 4 0 0 0
"303" "0c9b1d9d1605971853f5e1b646e1e3ca" 0 3 0 0 0 0 0 0 0 0
"304" "0cb6186920c5293a1a18aebbb1779458" 0 0 0 0 17 0 0 0 0 0
"305" "0cbb28e42a4f16a7fb6b2e0f4346ead4" 0 6 12 11 0 9 11 10 8 0
"306" "0cca4128dbcd18d177bd793bdaa72847" 0 0 0 0 0 6 0 0 3 0
"307" "0cd0464959d5f1316ba0c034df475b22" 0 0 0 0 0 0 0 0 0 11
"308" "0cd444383312f730074cc2912ee2b55a" 0 0 0 0 0 20 10 17 45 43
"309" "0cdf43827249defb8154af08d09c7cfc" 0 0 0 1 1 0 0 0 0 0
"310" "0ce9af5d7a4bd99020aa1f3b990ace6c" 0 0 0 0 0 0 3 3 6 0
"311" "0cef54f861c4b6be6e1f7177a1cee079" 0 0 0 0 0 0 0 0 0 7
"312" "0d079c01f604ccde4fd5a8dfffaa3f26" 0 0 0 0 0 4 0 0 0 0
"313" "0d085e2d626c52be94ea171f4f5407d3" 0 0 0 0 0 2 0 0 0 0
"314" "0d08d21ab57190136316c7d9914350a4" 0 0 0 0 0 0 0 0 0 25
"315" "0d1e2f1b061838f09f656664c262632b" 0 0 0 0 0 11 0 0 0 0
"316" "0d200c524cbe5277343765f79b5cf007" 0 0 0 0 0 16 0 0 0 0
"317" "0d42fa4a3f5e515ac9662f1f501741c2" 295 274 300 237 172 406 403 384 436 311
"318" "0d61d189a61e05b0695a8b782aca3ff8" 0 0 0 0 0 0 0 4 0 24
"319" "0d7aa7b1e36c1ae999da65d8ffff3eec" 0 0 0 3 8 0 0 0 0 0
"320" "0d80d10c5d8066024d273a9c7e4aae8e" 0 0 0 17 21 20 10 0 0 137
"321" "0d8331e52ab05d00ad9d3c50b5bf27e0" 0 0 0 0 0 9 5 4 0 5
"322" "0d8f58bc2f762bf91f26f0ed1cf52637" 0 0 0 0 0 5 0 0 0 0
"323" "0d94640d428644c26f6f3c12c742bc44" 0 0 0 0 0 0 0 0 12 12
"324" "0d98726bbef22e639b44ae3313f10da5" 2 0 0 0 0 0 0 0 0 0
"325" "0da218aa8fc5a0a47347b0f87f358e80" 0 0 0 0 0 15 0 14 0 0
"326" "0dae2f296f55d96a7474b79453e1c7ea" 14 10 7 11 0 0 0 0 0 0
"327" "0dc28bd308422a9e4477b1f13be56a71" 0 0 0 0 0 0 0 0 0 9
"328" "0dd57a2f4880961591e84c48e59e942f" 0 0 0 0 0 10 0 14 10 9
"329" "0dd5ad1d328685e24343e78876cd9743" 0 0 0 0 0 0 0 0 2 0
"330" "0dda5efdf7ed6fa7ae2f7e2cebcc11f7" 0 0 0 0 0 1 0 1 0 6
"331" "0debc618c636f94f99613b47b558b1e6" 0 0 0 0 0 0 0 0 14 19
"332" "0def4cb50d6b7198b750dcd2c42a4c15" 0 0 0 0 0 0 0 0 2 0
"333" "0e00aa05f9d35256756cb38304880544" 19 33 21 34 0 70 49 48 65 0
"334" "0e0330032c92fdf8f0219d0e594613bf" 3 0 9 0 0 0 0 0 0 0
"335" "0e08b62a9e7d2bf82babc71bf41ff072" 0 0 0 0 0 0 0 8 0 14
"336" "0e10e7fe6f101a6ce05954db493003d9" 29 0 28 0 0 0 0 0 23 0
"337" "0e13c104acc33185308da3849fb94e7c" 0 0 0 0 0 0 7 0 0 0
"338" "0e1d79fda66c7ce7d5f08280360ac364" 0 0 0 0 0 0 0 0 3 0
"339" "0e1d96524d8be6c7d93d4943e3ba6619" 4 0 4 0 0 0 0 0 0 0
"340" "0e2f6b0219797715696252642c2c2502" 0 0 0 0 0 0 0 0 0 11
"341" "0e36b33738cc482e83142adbcb0cda75" 0 0 9 9 0 0 0 0 11 0
"342" "0e416471d9c8fd9d81630fb2eb3d614e" 0 0 0 0 0 30 8 0 0 0
"343" "0e4d77ac14ee7d46bb2787fd8a238d7d" 0 0 0 0 0 23 10 0 0 0
"344" "0e6126d184831a8ef000e55a6557b22d" 0 0 0 0 0 0 0 0 0 8
"345" "0e6a19655143538839e739236fc2ce71" 213 171 188 167 52 87 84 62 65 0
"346" "0e6daeae551ee11f89244f3e9a576cf8" 0 0 12 0 0 0 0 0 0 0
"347" "0e8b479c144ab24df552029591a6a708" 0 0 0 0 0 0 0 0 11 0
"348" "0e944d7d01a62b28e7c91a9143e02736" 0 0 0 0 0 0 0 0 22 20
"349" "0e9d8d795e5e76640e58eb0436b3e951" 7 0 0 0 0 62 26 0 19 0
"350" "0eb39bbe3974f47d6213388882f9cd03" 0 0 0 0 0 12 13 4 0 0
"351" "0ece0163d00253231812385c0ff47bdd" 0 0 0 0 17 0 0 0 0 0
"352" "0ef7338ba6be5078684988f6695d4a8c" 0 0 0 0 0 7 0 0 0 0
"353" "0ef76b1d1634ae14a82c62a04d077038" 0 0 0 0 0 52 24 5 8 0
"354" "0f1013faa7cb76f25abcb836b80bc8bc" 0 0 0 0 0 0 0 0 0 22
"355" "0f20b044ba722665ab07163d09fd83b0" 0 0 0 0 0 0 0 0 14 0
"356" "0f2b16ea05585186bc5edd0e0c5a7d73" 0 0 0 0 0 4 0 0 6 0
"357" "0f2b77c11cda7ec632986d6cbb4298f0" 0 0 0 0 0 0 0 0 2 6
"358" "0f3d2783681fcd11c29a4a587874d71f" 0 0 8 0 0 0 0 0 0 0
"359" "0f49007fd363220e21edaf94014c5299" 0 0 0 0 0 23 10 12 13 0
"360" "0f59fbbdfefe2e6e0a74a2374f96502a" 0 0 0 0 0 0 2 0 0 0
"361" "0f66efa5c5259762105520fc82590625" 0 16 0 19 96 48 38 79 179 482
"362" "0f8666ad9726a751638bc224e78ca852" 0 8 0 0 0 0 0 0 0 0
"363" "0f8711e01fc3303856c09d5294fbe436" 0 0 0 0 1 0 0 0 0 0
"364" "0f8d5a4522ba997f71086be01d69585f" 0 0 0 0 0 0 0 0 2 0
"365" "0fa79b163a2f27efbc8b1a08328410ae" 0 0 14 21 0 58 35 11 23 0
"366" "0faadb446278a40e66741b897ba902a0" 0 0 0 0 0 0 0 0 0 2
"367" "0fb2836e62639e9a25ab1802bbb2ff25" 0 0 0 0 0 0 0 0 0 7
"368" "0fb66578912d0ca3e5d604e635112519" 0 0 0 0 0 0 0 0 8 0
"369" "0fb6f55a626adc5648af22eed1f0282c" 0 0 0 0 0 51 28 15 27 0
"370" "0fbf0fe08e9f280dedfced0188cda202" 4 0 8 8 0 0 0 0 0 0
"371" "0fc08bf72dacdce6665a54af1759a8f4" 3 0 4 0 0 0 0 0 0 0
"372" "0fce9c6afcba9252d0834efe0360085e" 24 0 0 0 0 21 20 12 8 0
"373" "0fd36d3643a565051decf2c31bb7552d" 4 0 5 0 13 3 0 0 8 24
"374" "0fe26375384c2875f939eaf46844d89b" 0 0 0 0 0 8 10 0 0 0
"375" "0fe81c7323922ae48fb45d7223213a2d" 0 0 0 0 0 0 0 0 4 0
"376" "0feb7a568579ee44b49feba3b1cc6b92" 0 0 0 0 17 19 0 15 23 73
"377" "0fefc7c26562cf277c2d0f1ed4880b91" 0 0 0 0 0 8 5 9 16 0
"378" "0ff8ccf3e77036bbcbaf649f464d9eed" 0 7 0 0 0 0 0 0 0 0
"379" "0ffcaf477ce9a8b9c22f1fed2913595f" 0 0 0 0 0 0 0 4 3 8
"380" "0fff9f9ff258193ce38960f6aaa4150b" 10 14 28 11 16 0 0 6 6 0
"381" "100375963372b1fb580e41728f080480" 0 0 0 0 0 0 0 0 0 2
"382" "1014a38b166a011457c8bb4b541921e6" 0 9 0 0 0 0 0 0 0 0
"383" "10221f2c1775902ae009448758d42966" 0 0 0 0 5 0 0 0 0 0
"384" "10244ccc96bec85aef983167dc7ccd6d" 3 0 0 0 0 0 0 0 0 0
"385" "102864c566c9af5d46d331e21e85e0d4" 0 0 0 0 0 9 0 0 0 0
"386" "10368321c3a5334b925c4b3735ab0451" 0 0 0 7 0 0 0 0 0 0
"387" "1036c4b0c43d98e0824e089d82a8234a" 0 0 0 0 0 41 21 9 11 6
"388" "1038533c51a9ad606887c2947a616466" 0 0 0 0 0 0 0 0 9 0
"389" "105a851c224bf54258a47a6f4e25a3a2" 0 0 0 0 0 0 0 0 6 0
"390" "105b0673efb62fb19a0e7b4e8478eb19" 0 0 0 0 16 30 20 41 85 97
"391" "1062c35705f1620276472823e6befa20" 0 0 0 0 0 0 0 10 0 0
"392" "10712487cd69dc7404d7b6bc94e708aa" 0 0 0 0 0 0 0 0 3 0
"393" "1074f9dc9db3ad03f98c58f94990b650" 32 41 36 39 29 0 0 0 29 24
"394" "107ea9fbf723cf9264c07dfd0782995a" 0 0 0 0 8 0 0 0 0 0
"395" "1088d31725f1757702a374f3bfda6276" 0 0 0 0 0 0 0 0 3 0
"396" "108a684f252ae812c803c53edbac3789" 0 0 0 0 0 0 0 0 0 12
"397" "108a85f0cfb577a07079dce38bdd8b10" 0 0 0 0 0 0 0 0 9 6
"398" "10a178f186f6aefda12a149fd0afa63d" 0 0 0 5 0 0 0 0 0 0
"399" "10a3aff85b81d340a2f45ce2ee42720d" 0 0 0 0 0 0 0 0 0 8
"400" "10b0dcc338f68d715743a5c03278874c" 0 0 0 0 0 17 9 0 0 0
"401" "10b929637e6d16246505c7c43ade3761" 0 5 0 0 0 0 0 0 0 0
"402" "10d64e8c42e1e1a0d9a0a0175fba5d14" 0 0 0 0 0 8 0 0 0 0
"403" "10e4dd0b9509b035c60d0f960aef6296" 8 27 26 19 0 32 34 26 49 0
"404" "10e7d799e19c8eee7ebbff28ac3a64f3" 0 13 0 0 0 0 0 0 0 0
"405" "10f13597bb392283e3f7d47c01423241" 2 0 0 0 0 0 0 0 0 0
"406" "10fb2f97f74df67f62227007cac149b4" 0 0 0 0 0 0 0 2 0 0
"407" "10fc44f2573fad8d1f7adf6fdd93e0e2" 0 0 0 0 0 25 0 0 38 257
"408" "11145673eba5c2e8ed9523745b1fcc17" 6 15 14 14 14 19 10 0 0 0
"409" "11167c3e534bcda284dfa5a3cbf0b08f" 0 0 0 0 0 0 0 0 0 2
"410" "1137d1cd140d48c2bb83d691ae058acc" 0 0 0 0 0 5 0 0 0 0
"411" "1139982953dae7f1fed308b0a2282e7e" 0 10 0 0 0 0 0 0 0 0
"412" "1164cf9772ffb0eaa45f1fc1e54c3315" 0 0 9 11 0 43 46 54 124 41
"413" "1167f3b306dee4043514ccc8b1ce3fd2" 0 0 0 0 0 0 0 0 13 20
"414" "11681a8e496e73430061020490e7ef79" 56 60 76 54 19 33 46 58 35 0
"415" "116eee5cf7a11b3068030f3661f8ad4e" 0 0 0 0 0 0 0 0 12 0
"416" "116efa8653480bb3adab97bdea10a219" 0 0 0 0 0 5 0 0 0 0
"417" "1175f418de171a66c4e62e1890687ace" 0 0 0 0 0 6 3 5 12 0
"418" "117c1767f3a1ecc7322ca576d3d1e54f" 0 0 0 0 0 0 0 0 0 3
"419" "1194a3538aa96d5b3d80bce6ec2821e0" 0 4 0 0 0 0 0 0 0 0
"420" "119edeacb6ac9ccd3e56f797acf10d19" 0 0 0 0 0 6 0 0 0 0
"421" "11a5ddb4d8238129e3c933cc2a50783f" 0 9 0 0 0 0 0 0 0 0
"422" "11bb96c79be22f34b060d868fddb0985" 25 0 0 24 16 0 28 18 0 0
"423" "11bb9cd9e857867093bcbfd88d20553e" 0 13 16 17 14 0 0 0 0 0
"424" "11bd0605e00b7ef4714b2d2b5c04df21" 0 0 0 0 0 6 0 0 0 0
"425" "11c8c9a313fe314de7bd43ddc2e6968f" 16 0 14 0 0 0 0 0 0 0
"426" "11cfb81b97ef6bb28813a695aabbc97d" 0 0 0 0 6 0 0 2 0 4
"427" "11da4bda1220f6a1ef44a7532171d476" 0 0 0 0 0 0 0 0 0 19
"428" "11e9f9006d7c497331009ad95a581f8d" 6 0 0 0 0 0 0 0 0 0
"429" "11edba4be4b71f881b232c60e4a73acd" 0 0 0 0 0 4 0 0 0 0
"430" "11f206153035dfa9e025d2c7cc401ac0" 0 0 0 0 0 0 0 0 2 0
"431" "1208c70517f7021c1cbead7a33c4fa2f" 53 54 72 51 12 113 89 78 111 29
"432" "121e62ac2e1a4539a10e890056946e4a" 5 11 0 0 0 0 0 0 0 0
"433" "122444214f4b692ab5c8d73e56b947bd" 0 0 0 0 0 0 0 0 0 5
"434" "1234888f3a86cf8881c9f2c52c2f61cd" 0 0 12 0 0 0 0 0 0 0
"435" "123a23734e3deb7a5dee5adf01aeacac" 0 0 3 0 0 0 0 0 0 0
"436" "123b1c32f7baad33b573a2795600d31d" 0 10 0 0 0 0 0 0 0 0
"437" "124cbdb13b59f6066166121612df2235" 0 0 0 0 0 0 0 0 26 0
"438" "124e97182a8d9399e4f4ab4da7eefdcc" 0 0 0 0 0 0 0 0 6 0
"439" "1250427d2023ddffdaf083ab82b8e774" 48 54 60 41 13 0 0 0 0 0
"440" "125243bfe33275acfbdaedb07703672e" 9 6 9 0 15 13 7 13 11 23
"441" "1257cdc7c149cc6360366175660b928d" 0 0 0 3 0 0 0 0 0 0
"442" "1259c355d46890cf44d738c5bc61ef24" 0 0 0 0 0 20 14 6 0 0
"443" "125f3200e97ca6a7be802e8ed4cbd4f1" 0 0 0 0 0 0 0 10 3 22
"444" "126fba7f498b2e3e8e3552ab6bff2fd9" 0 0 0 0 2 0 0 0 0 0
"445" "1274fb15a20afb046f052626d361f51c" 0 0 0 4 0 0 0 0 0 0
"446" "127996d0e3adffe89d12fb461bbe0505" 0 0 9 11 0 0 0 0 0 0
"447" "128bb6b4425d4564b732d7b49926f6d2" 0 0 0 0 0 5 0 0 0 0
"448" "12a3f50d359f415d5f99675db0ae153d" 26 0 0 0 0 13 0 0 16 0
"449" "12a4434e8df542c1131399e69ca3f0ce" 0 0 0 0 0 0 0 0 0 8
"450" "12ae5a5ac3fb2e5f2bc0c26025ba7052" 0 0 0 0 0 0 0 0 6 0
"451" "12d99b402e48e161a599b087f7c32ec3" 0 0 0 0 0 14 12 5 11 0
"452" "12dccc5cc5e1ca70521a94c94cc3a6a3" 1 2 1 7 3 15 9 1 17 0
"453" "12e21340a1042cfada95e08260c0724a" 0 0 0 0 7 0 0 0 0 0
"454" "12e3cdebec20967b5107eab68c887320" 0 0 0 0 0 0 3 0 0 0
"455" "12f0fc488377c311b6db67afdf528843" 0 0 0 0 0 10 0 0 0 0
"456" "12fd90e2e44df3a5eecd69395cb81f70" 0 0 0 0 17 0 0 10 12 19
"457" "130187e81f9209c093e8a80ad198e9e4" 22 16 8 19 0 104 72 75 157 138
"458" "1301aa784ebaef05462d4902a5c2b512" 0 0 0 0 0 0 0 2 0 0
"459" "1307fc019cd1f15331b6a34a479dc662" 0 0 0 0 0 8 9 5 11 0
"460" "130c08d4b1a221d717e997105fa75a2f" 0 0 0 0 0 5 0 0 0 0
"461" "13109f9db179e1fd829c1347ff0cc4ae" 19 39 38 43 23 12 0 5 19 0
"462" "131a0044ea53d405d059f788e86673ff" 0 0 0 0 0 11 5 0 0 0
"463" "13279d39369e5ffe7f57aae981a33b05" 0 0 0 0 0 0 0 0 0 9
"464" "132a63299586aad5cae7c9b3385d8b20" 62 76 54 67 34 0 0 10 0 0
"465" "132baac2c24b39129e09824ade67f85d" 0 0 0 0 0 35 41 15 19 0
"466" "133f08c18ae2bbd9ad59864cd87292de" 0 0 0 0 0 14 0 16 0 0
"467" "135274292dc8cd08d6ff9e8d427ff1a6" 0 0 0 0 0 0 26 13 17 0
"468" "135dc0a48f0998ba0228d630cb367ee5" 0 0 0 0 4 0 0 0 0 0
"469" "136f997b9a394c025f2c8c963b16142c" 0 0 0 0 0 0 0 0 4 0
"470" "1380c08db662429ca50f69fbf9ac2500" 47 48 38 38 0 23 21 25 0 0
"471" "1394842ad2acff9ba98641c91edd2c87" 0 0 0 0 0 45 26 26 34 0
"472" "13a5db768c0e55c55824b0d5980fbf90" 0 0 0 0 0 0 0 0 12 0
"473" "13ab5c01ea612d29c3c30cc25b20ddac" 0 0 0 0 0 0 0 0 0 5
"474" "13c370773c83bfc915350768fa454130" 0 0 0 0 0 0 0 0 3 0
"475" "13c8c782f7bb33986be1b959dedfdba4" 0 0 0 0 0 19 20 0 0 32
"476" "13d3c7a537abcaac1e0df7684026d311" 0 0 2 0 0 0 0 0 3 0
"477" "13d86d8a143937f16bb56f9736c013b3" 0 0 0 0 0 4 0 0 0 0
"478" "141f57e62d832a56e7a8123aca40ef05" 0 0 0 3 0 0 0 0 0 0
"479" "1428f1c9e199f5ead1c3f656f6631c2a" 46 52 32 32 24 38 73 83 64 60
"480" "14293c0cb88dd2ba64195ddfe941fbfc" 0 8 0 0 0 0 0 0 0 0
"481" "142da015eb5efaf45cd35d42c6d040a0" 0 3 0 0 0 0 0 0 0 0
"482" "1437abd337ce7c143c84cb3763950de8" 15 16 10 26 27 14 7 17 23 14
"483" "144cf3b4c435c39b5f43d04830e6dc78" 0 0 0 0 0 0 4 7 14 0
"484" "14548b1b1d0b543694683c0b093fc4ae" 0 0 0 0 0 8 0 0 0 0
"485" "146075ac67b264f8d82e10e74ce82fe8" 0 0 0 0 0 0 0 0 6 0
"486" "14707874d69ecf9e952d831e23370344" 0 0 0 0 0 0 0 0 0 3
"487" "147540d36d8b4a257b671335b1b80609" 0 0 0 0 0 0 0 6 0 7
"488" "147fcd63bf29ead5a2d4131807bce84d" 0 0 0 0 0 8 0 0 0 0
"489" "147fea4dcb00d957bdeb4c48c2a87bc8" 12 7 0 3 0 0 0 0 0 0
"490" "148072a7bcf7ddc78a871dbd1cc2db1f" 0 0 0 0 0 2 0 0 0 0
"491" "1481e7e6008c7f8a4c3b0440c7e808bc" 0 0 0 0 7 0 0 0 0 0
"492" "148313adff821a68aa27360c8708e811" 24 25 31 40 0 21 0 11 23 0
"493" "1491a6407388dc655e2d957ea14cf50b" 0 0 0 0 11 0 0 0 0 0
"494" "1496380303d8619b97b886b16fb1c171" 0 0 0 0 2 0 0 0 0 0
"495" "1496f14c825d283239847f410d9ffa3c" 0 0 0 0 0 0 0 6 6 16
"496" "14973751d33a562215a0ca34c21154a1" 0 0 0 0 0 5 0 0 0 0
"497" "14aa6143de5431f0b2d315c2bb306b54" 0 0 0 0 0 18 13 0 15 0
"498" "14ac91a7e4fa6bdea4947eb9e9dad7c0" 0 0 0 0 13 0 0 0 25 52
"499" "14b13fa465433f853dd81b77e5cdee62" 28 23 31 36 33 0 0 27 40 34
"500" "14bfefed41fe907e807fabe841344e38" 3 0 0 0 0 0 0 0 0 0
"501" "14c3d264d849d31dd541eba928054c3d" 0 0 0 0 0 0 0 0 0 9
"502" "14c852aba65157193fb999a6dbc86ca7" 8 0 0 0 0 0 0 0 0 0
"503" "14e94a8c777c0daeb8c17cb9e1171734" 0 0 0 52 0 0 0 0 0 0
"504" "14e98be24aa39d128acf65e3e40167b5" 0 0 0 8 25 0 0 0 0 0
"505" "14f591c8e48c3a91c32d0703bebfa748" 0 0 4 0 0 0 0 0 0 0
"506" "150cfbc51959bd41f13ea03c2d8720ca" 10 0 0 2 0 0 0 0 0 0
"507" "15120d201c6084de5fa960c166b6d8fe" 7 0 0 0 0 19 16 0 0 0
"508" "151a8328303955ccbb85be67ead5a71f" 0 0 0 0 0 0 0 14 13 0
"509" "1525ab94ffb72488e70557932400bbe3" 6 5 10 13 6 8 0 3 6 6
"510" "153b79e4760e6b5556e214b8d1de5eeb" 0 0 0 0 0 0 0 0 2 0
"511" "153dbf800f00d7dd0ba17250dc51929c" 0 0 0 0 0 0 0 0 0 3
"512" "15421fc713f0e0258d9a7d575b02d8c6" 0 0 13 8 0 0 14 19 25 0
"513" "1542da267c16ba8cbeee87b58454bfac" 0 5 0 0 0 0 0 0 0 0
"514" "15437104d0f94785d5e9e24ae01d1431" 0 0 0 0 0 0 0 0 9 0
"515" "1548a0e0e08dd306ff5cb8a412efe797" 0 0 0 0 0 3 0 2 0 0
"516" "154c3b9b7e0e1c342590afd38e95abbb" 0 0 6 6 0 0 0 0 0 0
"517" "155171ee4bcc89021b6e5fb1e9ddef15" 0 0 10 1 0 0 0 0 0 0
"518" "15681ef44159c2cbb7805bcdb60d8d87" 0 0 0 0 0 8 0 0 0 0
"519" "156c4ede01ef599783d297f725313ece" 0 0 0 0 0 38 26 15 0 0
"520" "1579800fd19986318b8119814a3a3327" 0 0 0 0 0 0 0 0 2 0
"521" "15896ff9c450aa412e8a4806a9a50098" 0 0 0 0 0 7 0 0 8 0
"522" "158c7a6f5254d84209dd4acf1e6144ca" 0 0 0 0 0 0 15 0 0 9
"523" "15b38e7cdd4667e65a856a753b254240" 0 8 0 12 2 0 0 0 0 0
"524" "15cd019164c61430915f0aef6589adf3" 0 0 0 0 0 0 0 0 5 9
"525" "15cfbc83dbb64bb05fe86e87bc2cfdef" 0 0 0 0 0 10 0 0 0 0
"526" "15e540198b84419fa7f035397ea6be56" 0 0 15 13 0 0 0 0 0 0
"527" "15eeffa46639db7e781fcc41ef6b154d" 0 3 2 8 0 0 0 2 4 0
"528" "15f820bfd5f3b8a8a522960226c603fe" 0 0 0 0 0 0 0 0 0 81
"529" "1601eb5c19268ddd4264cd05474ffc88" 0 0 0 0 0 0 5 0 0 0
"530" "1602fbdc701950f44ef695f4e12e9fa5" 0 0 0 0 10 0 0 0 0 22
"531" "1603f28d5664e42ae883e6e087c2fd9a" 0 0 0 0 0 2 3 0 0 0
"532" "1625a603e98b171cd2c62547bb982c9b" 0 0 0 0 0 4 0 0 0 0
"533" "1648b15f63b7a441221bdeb259e31b34" 0 0 0 0 0 7 7 0 0 0
"534" "164cad2920e8bfd05a258a2466f4caf6" 0 0 0 0 0 6 6 0 0 0
"535" "164f906c4a33488e93e55827c5e4e2c9" 0 0 0 0 0 0 0 5 5 2
"536" "16576807cd2eeca513b7f81b69d2c5d7" 0 0 0 0 0 0 0 14 10 0
"537" "1677a55986fabd341b75355948ee381e" 0 0 0 0 0 0 0 0 1 2
"538" "1686cefeb424c974d151c2b39cec0e36" 8 8 9 0 0 0 0 0 0 0
"539" "16887383e63a4d0dfa07858a283eb3a5" 0 0 0 0 0 0 8 0 0 0
"540" "169aa964f8a26eb2a98cd906bf9fa42b" 0 0 0 0 0 20 16 0 8 0
"541" "169f256bb2ccf26dc958f0cd2cdb6348" 0 0 0 0 0 0 0 0 5 5
"542" "16a2372b47fca56236cb0403c712c448" 0 0 2 0 0 0 0 0 0 0
"543" "16adc0f4da36fb16c513b34c0d39cc6f" 0 0 0 0 0 0 0 2 4 0
"544" "16b06b5b16db7457588be49bf4ed186a" 0 0 0 0 0 21 13 14 17 0
"545" "16b16237037cce06295b7d8072283d01" 0 0 0 0 0 4 0 2 0 0
"546" "16b1fc02ee6b1fdfa2186f2a8727c638" 0 0 0 0 0 0 1 0 0 0
"547" "16b90353206159b10fde13c80d4c6c50" 0 0 0 0 0 0 6 0 0 0
"548" "16bac10495120265490b9df63f10a711" 0 0 0 8 0 0 0 0 0 0
"549" "16cfc4179c750df7be4f6bbdb0a2fe3f" 0 0 0 0 0 0 0 0 5 0
"550" "16d013bd18a02f33e6a61bccc3354c44" 5 0 0 4 8 0 0 0 4 0
"551" "16ecd044797b88675f1a6e50b5ba9402" 0 0 0 0 0 0 0 0 1 4
"552" "16f44911134ded41f75e55aa1d789ca4" 34 35 0 23 0 0 0 16 26 0
"553" "16f663892e027486ee802e076de9234c" 0 0 0 0 0 12 9 0 0 0
"554" "16f8deb15cf80c0fadc34115f7c19f2c" 0 0 0 0 0 0 0 12 0 0
"555" "171145f9a1494801341e024f750deff8" 0 0 0 0 0 26 0 0 29 21
"556" "17126161e42f0027fb678e4cc3530db0" 0 0 5 0 0 0 0 0 0 0
"557" "171d6158f59e65c3eabf1036d267359e" 0 0 0 0 0 8 0 0 5 0
"558" "17344a6e011e652fcc1978e77da63d2c" 0 38 0 0 47 16 0 18 33 41
"559" "1734e910d9e179ff5e1dc7c59bafe063" 0 0 0 0 10 0 0 0 0 0
"560" "173b731f0e62d4df8dd78722e02743c4" 0 0 0 0 0 4 0 0 0 0
"561" "173c5a98a0ef0f751aade78297cacf96" 15 14 14 12 7 73 64 42 64 33
"562" "1748da0b8e1c84e956d56c5112832e75" 6 5 2 0 0 0 0 0 0 0
"563" "17618a8b4a25670801a227be126cfb17" 0 0 4 0 0 0 0 0 0 0
"564" "1768f262250dd5cd536314755e309984" 0 0 0 0 0 5 0 0 9 17
"565" "177266b6c7e52ee65051506ba17a3244" 0 0 0 0 0 0 2 0 0 0
"566" "17815c6106c4ba338bbf02bb3fd3a199" 0 0 0 11 0 0 0 0 0 0
"567" "178dfc455e2967a8070924ae184f6306" 0 0 0 0 0 58 0 0 0 26
"568" "17a91ed228b1fe3269fee9cbd82004e2" 0 0 0 0 0 0 0 0 0 9
"569" "17b527810246767a670c1efff229ab70" 0 0 0 0 0 0 0 0 9 0
"570" "17b611c0e0e1773880633805982166ed" 0 0 2 0 0 0 0 0 0 0
"571" "17b618311e5c7d8d0a0b9389ac6b0f78" 0 0 0 0 0 0 0 6 13 17
"572" "17b7fe0e40c472ee210b674ed70efed1" 0 0 3 0 0 0 0 0 0 0
"573" "17d7b66098c194b765fb59e8e6da199d" 0 0 0 0 0 0 0 0 0 6
"574" "17dd720c652172d3ba2625cadbb3877a" 0 0 0 0 0 0 0 0 2 0
"575" "17e10bbad46efaeb11f6cd1f603345e9" 0 0 0 0 12 0 0 0 0 0
"576" "17eaf9a1a6ae60ad3d6486c92ebe73e3" 0 0 0 0 0 7 0 0 12 0
"577" "17f8d62a9e8d7f97d408b0da8bb485d4" 0 0 2 0 0 0 0 0 0 0
"578" "17f913fd86a872e57ab89ca7cb55c62c" 0 0 0 9 0 0 0 0 0 0
"579" "180d5bffb7fb1b0f69bb8046d4ba95ad" 27 65 60 50 29 16 7 11 24 9
"580" "182ac72534cebe9a6c95cd233ca5e209" 2 0 0 0 0 0 0 0 0 0
"581" "1836539e86d633379de7e8192ad80214" 0 10 0 18 0 0 0 0 0 0
"582" "18381ea310e6110f469564ee156d8af3" 0 0 0 0 3 0 0 0 0 0
"583" "184aacada54c4b71080df136833ee561" 0 0 0 0 0 0 0 0 0 9
"584" "1855b64f64ca286adfefb46c07a89abd" 16 18 19 10 0 95 82 42 42 22
"585" "185da08877164b6ee1306c1cf23bc1c4" 0 0 0 0 0 0 0 0 0 3
"586" "185fb770fa62f85d6b6089d1b485c8b8" 0 0 4 0 0 13 10 10 10 0
"587" "1866f578a6516755c986661a85f3254c" 0 0 0 0 0 0 0 11 23 14
"588" "187c18b5f7617cb91e920645293173ae" 5 4 11 17 15 33 28 21 41 37
"589" "1895fdf9ed831911da083ab893f00c7e" 9 3 0 15 8 0 0 0 0 0
"590" "1898fdfa011e3f7789aa0a19697fdd2e" 18 33 26 0 29 0 0 0 0 31
"591" "18b2ab817d288b1a99385d6e13d9cd75" 0 0 9 0 0 36 33 0 0 0
"592" "18c89e5a596679863f825034b074580f" 0 0 0 0 0 0 0 9 18 0
"593" "18cc51e1bf27ef93f2f939128fcda1fb" 0 0 0 0 0 6 0 0 0 0
